Epoch,Slope,Intercept
2321,-2.000392,0.999896
2322,-2.000390,0.999896
2323,-2.000389,0.999897
2324,-2.000387,0.999897
2325,-2.000386,0.999898
2326,-2.000385,0.999898
2327,-2.000383,0.999898
2328,-2.000382,0.999899
2329,-2.000381,0.999899
2330,-2.000379,0.999900
2331,-2.000378,0.999900
2332,-2.000377,0.999901
2333,-2.000375,0.999901
2334,-2.000374,0.999901
2335,-2.000372,0.999902
2336,-2.000371,0.999902
2337,-2.000370,0.999903
2338,-2.000369,0.999903
2339,-2.000367,0.999904
2340,-2.000366,0.999904
2341,-2.000365,0.999904
2342,-2.000363,0.999905
2343,-2.000362,0.999905
2344,-2.000361,0.999906
2345,-2.000359,0.999906
2346,-2.000358,0.999906
2347,-2.000357,0.999907
2348,-2.000356,0.999907
2349,-2.000354,0.999908
2350,-2.000353,0.999908
2351,-2.000352,0.999908
2352,-2.000350,0.999909
2353,-2.000349,0.999909
2354,-2.000348,0.999910
2355,-2.000347,0.999910
2356,-2.000345,0.999910
2357,-2.000344,0.999911
2358,-2.000343,0.999911
2359,-2.000342,0.999911
2360,-2.000340,0.999912
2361,-2.000339,0.999912
2362,-2.000338,0.999913
2363,-2.000337,0.999913
2364,-2.000336,0.999913
2365,-2.000334,0.999914
2366,-2.000333,0.999914
2367,-2.000332,0.999914
2368,-2.000331,0.999915
2369,-2.000330,0.999915
2370,-2.000328,0.999915
2371,-2.000327,0.999916
2372,-2.000326,0.999916
2373,-2.000325,0.999917
2374,-2.000324,0.999917
2375,-2.000323,0.999917
2376,-2.000321,0.999918
2377,-2.000320,0.999918
2378,-2.000319,0.999918
2379,-2.000318,0.999919
2380,-2.000317,0.999919
2381,-2.000316,0.999919
2382,-2.000314,0.999920
2383,-2.000313,0.999920
2384,-2.000312,0.999920
2385,-2.000311,0.999921
2386,-2.000310,0.999921
2387,-2.000309,0.999921
2388,-2.000308,0.999922
2389,-2.000307,0.999922
2390,-2.000306,0.999922
2391,-2.000304,0.999923
2392,-2.000303,0.999923
2393,-2.000302,0.999923
2394,-2.000301,0.999924
2395,-2.000300,0.999924
2396,-2.000299,0.999924
2397,-2.000298,0.999925
2398,-2.000297,0.999925
2399,-2.000296,0.999925
2400,-2.000295,0.999926
2401,-2.000294,0.999926
2402,-2.000292,0.999926
2403,-2.000291,0.999927
2404,-2.000290,0.999927
2405,-2.000289,0.999927
2406,-2.000288,0.999927
2407,-2.000287,0.999928
2408,-2.000286,0.999928
2409,-2.000285,0.999928
2410,-2.000284,0.999929
2411,-2.000283,0.999929
2412,-2.000282,0.999929
2413,-2.000281,0.999930
2414,-2.000280,0.999930
2415,-2.000279,0.999930
2416,-2.000278,0.999930
2417,-2.000277,0.999931
2418,-2.000276,0.999931
2419,-2.000275,0.999931
2420,-2.000274,0.999932
2421,-2.000273,0.999932
2422,-2.000272,0.999932
2423,-2.000271,0.999933
2424,-2.000270,0.999933
2425,-2.000269,0.999933
2426,-2.000268,0.999933
2427,-2.000267,0.999934
2428,-2.000266,0.999934
2429,-2.000265,0.999934
2430,-2.000264,0.999934
2431,-2.000263,0.999935
2432,-2.000262,0.999935
2433,-2.000261,0.999935
2434,-2.000260,0.999936
2435,-2.000259,0.999936
2436,-2.000258,0.999936
2437,-2.000257,0.999936
2438,-2.000257,0.999937
2439,-2.000256,0.999937
2440,-2.000255,0.999937
2441,-2.000254,0.999937
2442,-2.000253,0.999938
2443,-2.000252,0.999938
2444,-2.000251,0.999938
2445,-2.000250,0.999938
2446,-2.000249,0.999939
2447,-2.000248,0.999939
2448,-2.000247,0.999939
2449,-2.000246,0.999940
2450,-2.000246,0.999940
2451,-2.000245,0.999940
2452,-2.000244,0.999940
2453,-2.000243,0.999941
2454,-2.000242,0.999941
2455,-2.000241,0.999941
2456,-2.000240,0.999941
2457,-2.000239,0.999942
2458,-2.000238,0.999942
2459,-2.000238,0.999942
2460,-2.000237,0.999942
2461,-2.000236,0.999942
2462,-2.000235,0.999943
2463,-2.000234,0.999943
2464,-2.000233,0.999943
2465,-2.000232,0.999943
2466,-2.000232,0.999944
2467,-2.000231,0.999944
2468,-2.000230,0.999944
2469,-2.000229,0.999944
2470,-2.000228,0.999945
2471,-2.000227,0.999945
2472,-2.000226,0.999945
2473,-2.000226,0.999945
2474,-2.000225,0.999946
2475,-2.000224,0.999946
2476,-2.000223,0.999946
2477,-2.000222,0.999946
2478,-2.000222,0.999946
2479,-2.000221,0.999947
2480,-2.000220,0.999947
2481,-2.000219,0.999947
2482,-2.000218,0.999947
2483,-2.000217,0.999948
2484,-2.000217,0.999948
2485,-2.000216,0.999948
2486,-2.000215,0.999948
2487,-2.000214,0.999948
2488,-2.000214,0.999949
2489,-2.000213,0.999949
2490,-2.000212,0.999949
2491,-2.000211,0.999949
2492,-2.000210,0.999950
2493,-2.000210,0.999950
2494,-2.000209,0.999950
2495,-2.000208,0.999950
2496,-2.000207,0.999950
2497,-2.000207,0.999951
2498,-2.000206,0.999951
2499,-2.000205,0.999951
2500,-2.000204,0.999951
2501,-2.000204,0.999951
2502,-2.000203,0.999952
2503,-2.000202,0.999952
2504,-2.000201,0.999952
2505,-2.000201,0.999952
2506,-2.000200,0.999952
2507,-2.000199,0.999953
2508,-2.000198,0.999953
2509,-2.000198,0.999953
2510,-2.000197,0.999953
2511,-2.000196,0.999953
2512,-2.000195,0.999954
2513,-2.000195,0.999954
2514,-2.000194,0.999954
2515,-2.000193,0.999954
2516,-2.000193,0.999954
2517,-2.000192,0.999955
2518,-2.000191,0.999955
2519,-2.000190,0.999955
2520,-2.000190,0.999955
2521,-2.000189,0.999955
2522,-2.000188,0.999955
2523,-2.000188,0.999956
2524,-2.000187,0.999956
2525,-2.000186,0.999956
2526,-2.000186,0.999956
2527,-2.000185,0.999956
2528,-2.000184,0.999957
2529,-2.000184,0.999957
2530,-2.000183,0.999957
2531,-2.000182,0.999957
2532,-2.000181,0.999957
2533,-2.000181,0.999957
2534,-2.000180,0.999958
2535,-2.000179,0.999958
2536,-2.000179,0.999958
2537,-2.000178,0.999958
2538,-2.000177,0.999958
2539,-2.000177,0.999958
2540,-2.000176,0.999959
2541,-2.000176,0.999959
2542,-2.000175,0.999959
2543,-2.000174,0.999959
2544,-2.000174,0.999959
2545,-2.000173,0.999960
2546,-2.000172,0.999960
2547,-2.000172,0.999960
2548,-2.000171,0.999960
2549,-2.000170,0.999960
2550,-2.000170,0.999960
2551,-2.000169,0.999961
2552,-2.000169,0.999961
2553,-2.000168,0.999961
2554,-2.000167,0.999961
2555,-2.000167,0.999961
2556,-2.000166,0.999961
2557,-2.000165,0.999961
2558,-2.000165,0.999962
2559,-2.000164,0.999962
2560,-2.000164,0.999962
2561,-2.000163,0.999962
2562,-2.000162,0.999962
2563,-2.000162,0.999962
2564,-2.000161,0.999963
2565,-2.000161,0.999963
2566,-2.000160,0.999963
2567,-2.000159,0.999963
2568,-2.000159,0.999963
2569,-2.000158,0.999963
2570,-2.000158,0.999964
2571,-2.000157,0.999964
2572,-2.000156,0.999964
2573,-2.000156,0.999964
2574,-2.000155,0.999964
2575,-2.000155,0.999964
2576,-2.000154,0.999964
2577,-2.000154,0.999965
2578,-2.000153,0.999965
2579,-2.000152,0.999965
2580,-2.000152,0.999965
2581,-2.000151,0.999965
2582,-2.000151,0.999965
2583,-2.000150,0.999965
2584,-2.000150,0.999966
2585,-2.000149,0.999966
2586,-2.000148,0.999966
2587,-2.000148,0.999966
2588,-2.000147,0.999966
2589,-2.000147,0.999966
2590,-2.000146,0.999966
2591,-2.000146,0.999967
2592,-2.000145,0.999967
2593,-2.000145,0.999967
2594,-2.000144,0.999967
2595,-2.000144,0.999967
2596,-2.000143,0.999967
2597,-2.000143,0.999967
2598,-2.000142,0.999967
2599,-2.000141,0.999968
2600,-2.000141,0.999968
2601,-2.000140,0.999968
2602,-2.000140,0.999968
2603,-2.000139,0.999968
2604,-2.000139,0.999968
2605,-2.000138,0.999968
2606,-2.000138,0.999969
2607,-2.000137,0.999969
2608,-2.000137,0.999969
2609,-2.000136,0.999969
2610,-2.000136,0.999969
2611,-2.000135,0.999969
2612,-2.000135,0.999969
2613,-2.000134,0.999969
2614,-2.000134,0.999970
2615,-2.000133,0.999970
2616,-2.000133,0.999970
2617,-2.000132,0.999970
2618,-2.000132,0.999970
2619,-2.000131,0.999970
2620,-2.000131,0.999970
2621,-2.000130,0.999970
2622,-2.000130,0.999971
2623,-2.000129,0.999971
2624,-2.000129,0.999971
2625,-2.000128,0.999971
2626,-2.000128,0.999971
2627,-2.000127,0.999971
2628,-2.000127,0.999971
2629,-2.000126,0.999971
2630,-2.000126,0.999972
2631,-2.000125,0.999972
2632,-2.000125,0.999972
2633,-2.000125,0.999972
2634,-2.000124,0.999972
2635,-2.000124,0.999972
2636,-2.000123,0.999972
2637,-2.000123,0.999972
2638,-2.000122,0.999972
2639,-2.000122,0.999973
2640,-2.000121,0.999973
2641,-2.000121,0.999973
2642,-2.000120,0.999973
2643,-2.000120,0.999973
2644,-2.000120,0.999973
2645,-2.000119,0.999973
2646,-2.000119,0.999973
2647,-2.000118,0.999973
2648,-2.000118,0.999974
2649,-2.000117,0.999974
2650,-2.000117,0.999974
2651,-2.000116,0.999974
2652,-2.000116,0.999974
2653,-2.000116,0.999974
2654,-2.000115,0.999974
2655,-2.000115,0.999974
2656,-2.000114,0.999974
2657,-2.000114,0.999974
2658,-2.000113,0.999975
2659,-2.000113,0.999975
2660,-2.000113,0.999975
2661,-2.000112,0.999975
2662,-2.000112,0.999975
2663,-2.000111,0.999975
2664,-2.000111,0.999975
2665,-2.000110,0.999975
2666,-2.000110,0.999975
2667,-2.000110,0.999976
2668,-2.000109,0.999976
2669,-2.000109,0.999976
2670,-2.000108,0.999976
2671,-2.000108,0.999976
2672,-2.000108,0.999976
2673,-2.000107,0.999976
2674,-2.000107,0.999976
2675,-2.000106,0.999976
2676,-2.000106,0.999976
2677,-2.000106,0.999977
2678,-2.000105,0.999977
2679,-2.000105,0.999977
2680,-2.000104,0.999977
2681,-2.000104,0.999977
2682,-2.000104,0.999977
2683,-2.000103,0.999977
2684,-2.000103,0.999977
2685,-2.000102,0.999977
2686,-2.000102,0.999977
2687,-2.000102,0.999977
2688,-2.000101,0.999978
2689,-2.000101,0.999978
2690,-2.000101,0.999978
2691,-2.000100,0.999978
2692,-2.000100,0.999978
2693,-2.000099,0.999978
2694,-2.000099,0.999978
2695,-2.000099,0.999978
2696,-2.000098,0.999978
2697,-2.000098,0.999978
2698,-2.000098,0.999978
2699,-2.000097,0.999979
2700,-2.000097,0.999979
2701,-2.000096,0.999979
2702,-2.000096,0.999979
2703,-2.000096,0.999979
2704,-2.000095,0.999979
2705,-2.000095,0.999979
2706,-2.000095,0.999979
2707,-2.000094,0.999979
2708,-2.000094,0.999979
2709,-2.000094,0.999979
2710,-2.000093,0.999979
2711,-2.000093,0.999980
2712,-2.000093,0.999980
2713,-2.000092,0.999980
2714,-2.000092,0.999980
2715,-2.000092,0.999980
2716,-2.000091,0.999980
2717,-2.000091,0.999980
2718,-2.000090,0.999980
2719,-2.000090,0.999980
2720,-2.000090,0.999980
2721,-2.000089,0.999980
2722,-2.000089,0.999980
2723,-2.000089,0.999981
2724,-2.000088,0.999981
2725,-2.000088,0.999981
2726,-2.000088,0.999981
2727,-2.000087,0.999981
2728,-2.000087,0.999981
2729,-2.000087,0.999981
2730,-2.000086,0.999981
2731,-2.000086,0.999981
2732,-2.000086,0.999981
2733,-2.000085,0.999981
2734,-2.000085,0.999981
2735,-2.000085,0.999981
2736,-2.000085,0.999982
2737,-2.000084,0.999982
2738,-2.000084,0.999982
2739,-2.000084,0.999982
2740,-2.000083,0.999982
2741,-2.000083,0.999982
2742,-2.000083,0.999982
2743,-2.000082,0.999982
2744,-2.000082,0.999982
2745,-2.000082,0.999982
2746,-2.000081,0.999982
2747,-2.000081,0.999982
2748,-2.000081,0.999982
2749,-2.000080,0.999982
2750,-2.000080,0.999983
2751,-2.000080,0.999983
2752,-2.000080,0.999983
2753,-2.000079,0.999983
2754,-2.000079,0.999983
2755,-2.000079,0.999983
2756,-2.000078,0.999983
2757,-2.000078,0.999983
2758,-2.000078,0.999983
2759,-2.000077,0.999983
2760,-2.000077,0.999983
2761,-2.000077,0.999983
2762,-2.000077,0.999983
2763,-2.000076,0.999983
2764,-2.000076,0.999984
2765,-2.000076,0.999984
2766,-2.000075,0.999984
2767,-2.000075,0.999984
2768,-2.000075,0.999984
2769,-2.000075,0.999984
2770,-2.000074,0.999984
2771,-2.000074,0.999984
2772,-2.000074,0.999984
2773,-2.000073,0.999984
2774,-2.000073,0.999984
2775,-2.000073,0.999984
2776,-2.000073,0.999984
2777,-2.000072,0.999984
2778,-2.000072,0.999984
2779,-2.000072,0.999984
2780,-2.000072,0.999985
2781,-2.000071,0.999985
2782,-2.000071,0.999985
2783,-2.000071,0.999985
2784,-2.000070,0.999985
2785,-2.000070,0.999985
2786,-2.000070,0.999985
2787,-2.000070,0.999985
2788,-2.000069,0.999985
2789,-2.000069,0.999985
2790,-2.000069,0.999985
2791,-2.000069,0.999985
2792,-2.000068,0.999985
2793,-2.000068,0.999985
2794,-2.000068,0.999985
2795,-2.000068,0.999985
2796,-2.000067,0.999986
2797,-2.000067,0.999986
2798,-2.000067,0.999986
2799,-2.000067,0.999986
2800,-2.000066,0.999986
2801,-2.000066,0.999986
2802,-2.000066,0.999986
2803,-2.000066,0.999986
2804,-2.000065,0.999986
2805,-2.000065,0.999986
2806,-2.000065,0.999986
2807,-2.000065,0.999986
2808,-2.000064,0.999986
2809,-2.000064,0.999986
2810,-2.000064,0.999986
2811,-2.000064,0.999986
2812,-2.000063,0.999986
2813,-2.000063,0.999986
2814,-2.000063,0.999987
2815,-2.000063,0.999987
2816,-2.000062,0.999987
2817,-2.000062,0.999987
2818,-2.000062,0.999987
2819,-2.000062,0.999987
2820,-2.000061,0.999987
2821,-2.000061,0.999987
2822,-2.000061,0.999987
2823,-2.000061,0.999987
2824,-2.000061,0.999987
2825,-2.000060,0.999987
2826,-2.000060,0.999987
2827,-2.000060,0.999987
2828,-2.000060,0.999987
2829,-2.000059,0.999987
2830,-2.000059,0.999987
2831,-2.000059,0.999987
2832,-2.000059,0.999987
2833,-2.000059,0.999988
2834,-2.000058,0.999988
2835,-2.000058,0.999988
2836,-2.000058,0.999988
2837,-2.000058,0.999988
2838,-2.000057,0.999988
2839,-2.000057,0.999988
2840,-2.000057,0.999988
2841,-2.000057,0.999988
2842,-2.000057,0.999988
2843,-2.000056,0.999988
2844,-2.000056,0.999988
2845,-2.000056,0.999988
2846,-2.000056,0.999988
2847,-2.000055,0.999988
2848,-2.000055,0.999988
2849,-2.000055,0.999988
2850,-2.000055,0.999988
2851,-2.000055,0.999988
2852,-2.000054,0.999988
2853,-2.000054,0.999988
2854,-2.000054,0.999989
2855,-2.000054,0.999989
2856,-2.000054,0.999989
2857,-2.000053,0.999989
2858,-2.000053,0.999989
2859,-2.000053,0.999989
2860,-2.000053,0.999989
2861,-2.000053,0.999989
2862,-2.000052,0.999989
2863,-2.000052,0.999989
2864,-2.000052,0.999989
2865,-2.000052,0.999989
2866,-2.000052,0.999989
2867,-2.000051,0.999989
2868,-2.000051,0.999989
2869,-2.000051,0.999989
2870,-2.000051,0.999989
2871,-2.000051,0.999989
2872,-2.000050,0.999989
2873,-2.000050,0.999989
2874,-2.000050,0.999989
2875,-2.000050,0.999989
2876,-2.000050,0.999990
2877,-2.000049,0.999990
2878,-2.000049,0.999990
2879,-2.000049,0.999990
2880,-2.000049,0.999990
2881,-2.000049,0.999990
2882,-2.000049,0.999990
2883,-2.000048,0.999990
2884,-2.000048,0.999990
2885,-2.000048,0.999990
2886,-2.000048,0.999990
2887,-2.000048,0.999990
2888,-2.000047,0.999990
2889,-2.000047,0.999990
2890,-2.000047,0.999990
2891,-2.000047,0.999990
2892,-2.000047,0.999990
2893,-2.000047,0.999990
2894,-2.000046,0.999990
2895,-2.000046,0.999990
2896,-2.000046,0.999990
2897,-2.000046,0.999990
2898,-2.000046,0.999990
2899,-2.000046,0.999990
2900,-2.000045,0.999990
2901,-2.000045,0.999991
2902,-2.000045,0.999991
2903,-2.000045,0.999991
2904,-2.000045,0.999991
2905,-2.000044,0.999991
2906,-2.000044,0.999991
2907,-2.000044,0.999991
2908,-2.000044,0.999991
2909,-2.000044,0.999991
2910,-2.000044,0.999991
2911,-2.000043,0.999991
2912,-2.000043,0.999991
2913,-2.000043,0.999991
2914,-2.000043,0.999991
2915,-2.000043,0.999991
2916,-2.000043,0.999991
2917,-2.000042,0.999991
2918,-2.000042,0.999991
2919,-2.000042,0.999991
2920,-2.000042,0.999991
2921,-2.000042,0.999991
2922,-2.000042,0.999991
2923,-2.000042,0.999991
2924,-2.000041,0.999991
2925,-2.000041,0.999991
2926,-2.000041,0.999991
2927,-2.000041,0.999991
2928,-2.000041,0.999991
2929,-2.000041,0.999992
2930,-2.000040,0.999992
2931,-2.000040,0.999992
2932,-2.000040,0.999992
2933,-2.000040,0.999992
2934,-2.000040,0.999992
2935,-2.000040,0.999992
2936,-2.000040,0.999992
2937,-2.000039,0.999992
2938,-2.000039,0.999992
2939,-2.000039,0.999992
2940,-2.000039,0.999992
2941,-2.000039,0.999992
2942,-2.000039,0.999992
2943,-2.000038,0.999992
2944,-2.000038,0.999992
2945,-2.000038,0.999992
2946,-2.000038,0.999992
2947,-2.000038,0.999992
2948,-2.000038,0.999992
2949,-2.000038,0.999992
2950,-2.000037,0.999992
2951,-2.000037,0.999992
2952,-2.000037,0.999992
2953,-2.000037,0.999992
2954,-2.000037,0.999992
2955,-2.000037,0.999992
2956,-2.000037,0.999992
2957,-2.000036,0.999992
2958,-2.000036,0.999992
2959,-2.000036,0.999992
2960,-2.000036,0.999993
2961,-2.000036,0.999993
2962,-2.000036,0.999993
2963,-2.000036,0.999993
2964,-2.000035,0.999993
2965,-2.000035,0.999993
2966,-2.000035,0.999993
2967,-2.000035,0.999993
2968,-2.000035,0.999993
2969,-2.000035,0.999993
2970,-2.000035,0.999993
2971,-2.000035,0.999993
2972,-2.000034,0.999993
2973,-2.000034,0.999993
2974,-2.000034,0.999993
2975,-2.000034,0.999993
2976,-2.000034,0.999993
2977,-2.000034,0.999993
2978,-2.000034,0.999993
2979,-2.000034,0.999993
2980,-2.000033,0.999993
2981,-2.000033,0.999993
2982,-2.000033,0.999993
2983,-2.000033,0.999993
2984,-2.000033,0.999993
2985,-2.000033,0.999993
2986,-2.000033,0.999993
2987,-2.000033,0.999993
2988,-2.000032,0.999993
2989,-2.000032,0.999993
2990,-2.000032,0.999993
2991,-2.000032,0.999993
2992,-2.000032,0.999993
2993,-2.000032,0.999993
2994,-2.000032,0.999993
2995,-2.000032,0.999993
2996,-2.000031,0.999994
2997,-2.000031,0.999994
2998,-2.000031,0.999994
2999,-2.000031,0.999994
3000,-2.000031,0.999994
3001,-2.000031,0.999994
3002,-2.000031,0.999994
3003,-2.000031,0.999994
3004,-2.000030,0.999994
3005,-2.000030,0.999994
3006,-2.000030,0.999994
3007,-2.000030,0.999994
3008,-2.000030,0.999994
3009,-2.000030,0.999994
3010,-2.000030,0.999994
3011,-2.000030,0.999994
3012,-2.000030,0.999994
3013,-2.000029,0.999994
3014,-2.000029,0.999994
3015,-2.000029,0.999994
3016,-2.000029,0.999994
3017,-2.000029,0.999994
3018,-2.000029,0.999994
3019,-2.000029,0.999994
3020,-2.000029,0.999994
3021,-2.000029,0.999994
3022,-2.000028,0.999994
3023,-2.000028,0.999994
3024,-2.000028,0.999994
3025,-2.000028,0.999994
3026,-2.000028,0.999994
3027,-2.000028,0.999994
3028,-2.000028,0.999994
3029,-2.000028,0.999994
3030,-2.000028,0.999994
3031,-2.000027,0.999994
3032,-2.000027,0.999994
3033,-2.000027,0.999994
3034,-2.000027,0.999994
3035,-2.000027,0.999994
3036,-2.000027,0.999994
3037,-2.000027,0.999994
3038,-2.000027,0.999995
3039,-2.000027,0.999995
3040,-2.000027,0.999995
3041,-2.000026,0.999995
3042,-2.000026,0.999995
3043,-2.000026,0.999995
3044,-2.000026,0.999995
3045,-2.000026,0.999995
3046,-2.000026,0.999995
3047,-2.000026,0.999995
3048,-2.000026,0.999995
3049,-2.000026,0.999995
3050,-2.000026,0.999995
3051,-2.000025,0.999995
3052,-2.000025,0.999995
3053,-2.000025,0.999995
3054,-2.000025,0.999995
3055,-2.000025,0.999995
3056,-2.000025,0.999995
3057,-2.000025,0.999995
3058,-2.000025,0.999995
3059,-2.000025,0.999995
3060,-2.000025,0.999995
3061,-2.000024,0.999995
3062,-2.000024,0.999995
3063,-2.000024,0.999995
3064,-2.000024,0.999995
3065,-2.000024,0.999995
3066,-2.000024,0.999995
3067,-2.000024,0.999995
3068,-2.000024,0.999995
3069,-2.000024,0.999995
3070,-2.000024,0.999995
3071,-2.000024,0.999995
3072,-2.000023,0.999995
3073,-2.000023,0.999995
3074,-2.000023,0.999995
3075,-2.000023,0.999995
3076,-2.000023,0.999995
3077,-2.000023,0.999995
3078,-2.000023,0.999995
3079,-2.000023,0.999995
3080,-2.000023,0.999995
3081,-2.000023,0.999995
3082,-2.000023,0.999995
3083,-2.000022,0.999995
3084,-2.000022,0.999995
3085,-2.000022,0.999995
3086,-2.000022,0.999995
3087,-2.000022,0.999995
3088,-2.000022,0.999996
3089,-2.000022,0.999996
3090,-2.000022,0.999996
3091,-2.000022,0.999996
3092,-2.000022,0.999996
3093,-2.000022,0.999996
3094,-2.000022,0.999996
3095,-2.000021,0.999996
3096,-2.000021,0.999996
3097,-2.000021,0.999996
3098,-2.000021,0.999996
3099,-2.000021,0.999996
3100,-2.000021,0.999996
3101,-2.000021,0.999996
3102,-2.000021,0.999996
3103,-2.000021,0.999996
3104,-2.000021,0.999996
3105,-2.000021,0.999996
3106,-2.000021,0.999996
3107,-2.000021,0.999996
3108,-2.000020,0.999996
3109,-2.000020,0.999996
3110,-2.000020,0.999996
3111,-2.000020,0.999996
3112,-2.000020,0.999996
3113,-2.000020,0.999996
3114,-2.000020,0.999996
3115,-2.000020,0.999996
3116,-2.000020,0.999996
3117,-2.000020,0.999996
3118,-2.000020,0.999996
3119,-2.000020,0.999996
3120,-2.000020,0.999996
3121,-2.000019,0.999996
3122,-2.000019,0.999996
3123,-2.000019,0.999996
3124,-2.000019,0.999996
3125,-2.000019,0.999996
3126,-2.000019,0.999996
3127,-2.000019,0.999996
3128,-2.000019,0.999996
3129,-2.000019,0.999996
3130,-2.000019,0.999996
3131,-2.000019,0.999996
3132,-2.000019,0.999996
3133,-2.000019,0.999996
3134,-2.000018,0.999996
3135,-2.000018,0.999996
3136,-2.000018,0.999996
3137,-2.000018,0.999996
3138,-2.000018,0.999996
3139,-2.000018,0.999996
3140,-2.000018,0.999996
3141,-2.000018,0.999996
3142,-2.000018,0.999996
3143,-2.000018,0.999996
3144,-2.000018,0.999996
3145,-2.000018,0.999996
3146,-2.000018,0.999996
3147,-2.000018,0.999996
3148,-2.000018,0.999996
3149,-2.000017,0.999996
3150,-2.000017,0.999996
3151,-2.000017,0.999996
3152,-2.000017,0.999997
3153,-2.000017,0.999997
3154,-2.000017,0.999997
3155,-2.000017,0.999997
3156,-2.000017,0.999997
3157,-2.000017,0.999997
3158,-2.000017,0.999997
3159,-2.000017,0.999997
3160,-2.000017,0.999997
3161,-2.000017,0.999997
3162,-2.000017,0.999997
3163,-2.000017,0.999997
3164,-2.000016,0.999997
3165,-2.000016,0.999997
3166,-2.000016,0.999997
3167,-2.000016,0.999997
3168,-2.000016,0.999997
3169,-2.000016,0.999997
3170,-2.000016,0.999997
3171,-2.000016,0.999997
3172,-2.000016,0.999997
3173,-2.000016,0.999997
3174,-2.000016,0.999997
3175,-2.000016,0.999997
3176,-2.000016,0.999997
3177,-2.000016,0.999997
3178,-2.000016,0.999997
3179,-2.000016,0.999997
3180,-2.000015,0.999997
3181,-2.000015,0.999997
3182,-2.000015,0.999997
3183,-2.000015,0.999997
3184,-2.000015,0.999997
3185,-2.000015,0.999997
3186,-2.000015,0.999997
3187,-2.000015,0.999997
3188,-2.000015,0.999997
3189,-2.000015,0.999997
3190,-2.000015,0.999997
3191,-2.000015,0.999997
3192,-2.000015,0.999997
3193,-2.000015,0.999997
3194,-2.000015,0.999997
3195,-2.000015,0.999997
3196,-2.000015,0.999997
3197,-2.000014,0.999997
3198,-2.000014,0.999997
3199,-2.000014,0.999997
3200,-2.000014,0.999997
3201,-2.000014,0.999997
3202,-2.000014,0.999997
3203,-2.000014,0.999997
3204,-2.000014,0.999997
3205,-2.000014,0.999997
3206,-2.000014,0.999997
3207,-2.000014,0.999997
3208,-2.000014,0.999997
3209,-2.000014,0.999997
3210,-2.000014,0.999997
3211,-2.000014,0.999997
3212,-2.000014,0.999997
3213,-2.000014,0.999997
3214,-2.000014,0.999997
3215,-2.000014,0.999997
3216,-2.000013,0.999997
3217,-2.000013,0.999997
3218,-2.000013,0.999997
3219,-2.000013,0.999997
3220,-2.000013,0.999997
3221,-2.000013,0.999997
3222,-2.000013,0.999997
3223,-2.000013,0.999997
3224,-2.000013,0.999997
3225,-2.000013,0.999997
3226,-2.000013,0.999997
3227,-2.000013,0.999997
3228,-2.000013,0.999997
3229,-2.000013,0.999997
3230,-2.000013,0.999997
3231,-2.000013,0.999997
3232,-2.000013,0.999997
3233,-2.000013,0.999997
3234,-2.000013,0.999997
3235,-2.000013,0.999997
3236,-2.000012,0.999997
3237,-2.000012,0.999998
3238,-2.000012,0.999998
3239,-2.000012,0.999998
3240,-2.000012,0.999998
3241,-2.000012,0.999998
3242,-2.000012,0.999998
3243,-2.000012,0.999998
3244,-2.000012,0.999998
3245,-2.000012,0.999998
3246,-2.000012,0.999998
3247,-2.000012,0.999998
3248,-2.000012,0.999998
3249,-2.000012,0.999998
3250,-2.000012,0.999998
3251,-2.000012,0.999998
3252,-2.000012,0.999998
3253,-2.000012,0.999998
3254,-2.000012,0.999998
3255,-2.000012,0.999998
3256,-2.000012,0.999998
3257,-2.000012,0.999998
3258,-2.000011,0.999998
3259,-2.000011,0.999998
3260,-2.000011,0.999998
3261,-2.000011,0.999998
3262,-2.000011,0.999998
3263,-2.000011,0.999998
3264,-2.000011,0.999998
3265,-2.000011,0.999998
3266,-2.000011,0.999998
3267,-2.000011,0.999998
3268,-2.000011,0.999998
3269,-2.000011,0.999998
3270,-2.000011,0.999998
3271,-2.000011,0.999998
3272,-2.000011,0.999998
3273,-2.000011,0.999998
3274,-2.000011,0.999998
3275,-2.000011,0.999998
3276,-2.000011,0.999998
3277,-2.000011,0.999998
3278,-2.000011,0.999998
3279,-2.000011,0.999998
3280,-2.000011,0.999998
3281,-2.000010,0.999998
3282,-2.000010,0.999998
3283,-2.000010,0.999998
3284,-2.000010,0.999998
3285,-2.000010,0.999998
3286,-2.000010,0.999998
3287,-2.000010,0.999998
3288,-2.000010,0.999998
3289,-2.000010,0.999998
3290,-2.000010,0.999998
3291,-2.000010,0.999998
3292,-2.000010,0.999998
3293,-2.000010,0.999998
3294,-2.000010,0.999998
3295,-2.000010,0.999998
3296,-2.000010,0.999998
3297,-2.000010,0.999998
3298,-2.000010,0.999998
3299,-2.000010,0.999998
3300,-2.000010,0.999998
3301,-2.000010,0.999998
3302,-2.000010,0.999998
3303,-2.000010,0.999998
3304,-2.000010,0.999998
3305,-2.000010,0.999998
3306,-2.000010,0.999998
3307,-2.000009,0.999998
3308,-2.000009,0.999998
3309,-2.000009,0.999998
3310,-2.000009,0.999998
3311,-2.000009,0.999998
3312,-2.000009,0.999998
3313,-2.000009,0.999998
3314,-2.000009,0.999998
3315,-2.000009,0.999998
3316,-2.000009,0.999998
3317,-2.000009,0.999998
3318,-2.000009,0.999998
3319,-2.000009,0.999998
